Theta, Alpha, Low_beta, High_beta, Gamma
0.00679953,0.0096668,0.00872644,0.00507047,0.00681749,
0.00679953,0.0096668,0.00872644,0.00507047,0.00681749,
0.00679953,0.0096668,0.00872644,0.00507047,0.00681749,
0.00679953,0.0096668,0.00872644,0.00507047,0.00681749,
0.00679953,0.0096668,0.00872644,0.00507047,0.00681749,
0.00679953,0.0096668,0.00872644,0.00507047,0.00681749,
0.00679953,0.0096668,0.00872644,0.00507047,0.00681749,
0.00679953,0.0096668,0.00872644,0.00507047,0.00681749,
0.00679953,0.0096668,0.00872644,0.00507047,0.00681749,
0.00811995,0.00873341,0.00724694,0.00461681,0.00739626,
0.00811995,0.00873341,0.00724694,0.00461681,0.00739626,
0.00811995,0.00873341,0.00724694,0.00461681,0.00739626,
0.00811995,0.00873341,0.00724694,0.00461681,0.00739626,
0.00811995,0.00873341,0.00724694,0.00461681,0.00739626,
0.00811995,0.00873341,0.00724694,0.00461681,0.00739626,
0.00811995,0.00873341,0.00724694,0.00461681,0.00739626,
0.00811995,0.00873341,0.00724694,0.00461681,0.00739626,
0.00811995,0.00873341,0.00724694,0.00461681,0.00739626,
0.00811995,0.00873341,0.00724694,0.00461681,0.00739626,
0.00811995,0.00873341,0.00724694,0.00461681,0.00739626,
0.00811995,0.00873341,0.00724694,0.00461681,0.00739626,
0.00811995,0.00873341,0.00724694,0.00461681,0.00739626,
0.00811995,0.00873341,0.00724694,0.00461681,0.00739626,
0.00811995,0.00873341,0.00724694,0.00461681,0.00739626,
0.00915955,0.0073635,0.00565896,0.00413025,0.00791173,
0.00915955,0.0073635,0.00565896,0.00413025,0.00791173,
0.00915955,0.0073635,0.00565896,0.00413025,0.00791173,
0.00947654,0.00583074,0.00445155,0.00390811,0.00832888,
0.00947654,0.00583074,0.00445155,0.00390811,0.00832888,
0.00947654,0.00583074,0.00445155,0.00390811,0.00832888,
0.00947654,0.00583074,0.00445155,0.00390811,0.00832888,
0.00947654,0.00583074,0.00445155,0.00390811,0.00832888,
0.00947654,0.00583074,0.00445155,0.00390811,0.00832888,
0.00947654,0.00583074,0.00445155,0.00390811,0.00832888,
0.00947654,0.00583074,0.00445155,0.00390811,0.00832888,
0.00947654,0.00583074,0.00445155,0.00390811,0.00832888,
0.00947654,0.00583074,0.00445155,0.00390811,0.00832888,
0.00947654,0.00583074,0.00445155,0.00390811,0.00832888,
0.00947654,0.00583074,0.00445155,0.00390811,0.00832888,
0.00947654,0.00583074,0.00445155,0.00390811,0.00832888,
0.00947654,0.00583074,0.00445155,0.00390811,0.00832888,
0.00947654,0.00583074,0.00445155,0.00390811,0.00832888,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00911095,0.0045143,0.00391928,0.00401473,0.0085879,
0.00825086,0.00366733,0.00412825,0.0043921,0.00866866,
0.00825086,0.00366733,0.00412825,0.0043921,0.00866866,
0.00825086,0.00366733,0.00412825,0.0043921,0.00866866,
0.00825086,0.00366733,0.00412825,0.0043921,0.00866866,
0.00825086,0.00366733,0.00412825,0.0043921,0.00866866,
0.00825086,0.00366733,0.00412825,0.0043921,0.00866866,
0.00825086,0.00366733,0.00412825,0.0043921,0.00866866,
0.00825086,0.00366733,0.00412825,0.0043921,0.00866866,
0.00825086,0.00366733,0.00412825,0.0043921,0.00866866,
0.00825086,0.00366733,0.00412825,0.0043921,0.00866866,
0.00825086,0.00366733,0.00412825,0.0043921,0.00866866,
0.00825086,0.00366733,0.00412825,0.0043921,0.00866866,
0.00825086,0.00366733,0.00412825,0.0043921,0.00866866,
0.00825086,0.00366733,0.00412825,0.0043921,0.00866866,
0.00825086,0.00366733,0.00412825,0.0043921,0.00866866,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00741012,0.00326042,0.00488037,0.0049089,0.00863759,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00697981,0.00317252,0.00590785,0.00545044,0.00864209,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00724178,0.00320012,0.00703833,0.00607264,0.00890308,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.00800833,0.00325299,0.00815583,0.0068202,0.00958312,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.0089594,0.00321047,0.00921291,0.00783602,0.0106481,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00969884,0.00309923,0.0100688,0.00904098,0.0118102,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00997884,0.00302093,0.0105553,0.0102182,0.0126567,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00983143,0.0030195,0.0105466,0.0110788,0.0129383,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00948952,0.00311821,0.00992855,0.0113869,0.0126572,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00933957,0.00334592,0.00876422,0.0110606,0.0119815,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.00978364,0.00388624,0.00726864,0.0102418,0.0112516,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0113656,0.00525599,0.00580283,0.00919078,0.0106976,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0143165,0.00790145,0.00472734,0.00821944,0.0104474,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0185085,0.0124012,0.00448537,0.00765113,0.0104472,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0238093,0.0191278,0.00494305,0.00760772,0.0106156,
0.0292375,0.0272706,0.00611911,0.00800978,0.0108677,
0.0292375,0.0272706,0.00611911,0.00800978,0.0108677,
0.0292375,0.0272706,0.00611911,0.00800978,0.0108677,
0.0292375,0.0272706,0.00611911,0.00800978,0.0108677,
0.0292375,0.0272706,0.00611911,0.00800978,0.0108677,
0.0292375,0.0272706,0.00611911,0.00800978,0.0108677,
0.0292375,0.0272706,0.00611911,0.00800978,0.0108677,
0.0292375,0.0272706,0.00611911,0.00800978,0.0108677,
0.0292375,0.0272706,0.00611911,0.00800978,0.0108677,
0.0292375,0.0272706,0.00611911,0.00800978,0.0108677,
0.0292375,0.0272706,0.00611911,0.00800978,0.0108677,
0.0292375,0.0272706,0.00611911,0.00800978,0.0108677,
0.0292375,0.0272706,0.00611911,0.00800978,0.0108677,
0.0292375,0.0272706,0.00611911,0.00800978,0.0108677,
0.0339129,0.0349984,0.00765983,0.00865489,0.0111438,
0.0339129,0.0349984,0.00765983,0.00865489,0.0111438,
0.0339129,0.0349984,0.00765983,0.00865489,0.0111438,
0.0339129,0.0349984,0.00765983,0.00865489,0.0111438,
0.0339129,0.0349984,0.00765983,0.00865489,0.0111438,
0.0339129,0.0349984,0.00765983,0.00865489,0.0111438,
0.0339129,0.0349984,0.00765983,0.00865489,0.0111438,
0.0339129,0.0349984,0.00765983,0.00865489,0.0111438,
0.0339129,0.0349984,0.00765983,0.00865489,0.0111438,
0.0339129,0.0349984,0.00765983,0.00865489,0.0111438,
0.0339129,0.0349984,0.00765983,0.00865489,0.0111438,
0.0339129,0.0349984,0.00765983,0.00865489,0.0111438,
0.0367393,0.0408477,0.00937897,0.00931778,0.0114345,
0.0367393,0.0408477,0.00937897,0.00931778,0.0114345,
0.0367393,0.0408477,0.00937897,0.00931778,0.0114345,
0.0367393,0.0408477,0.00937897,0.00931778,0.0114345,
0.0367393,0.0408477,0.00937897,0.00931778,0.0114345,
0.0367393,0.0408477,0.00937897,0.00931778,0.0114345,
0.0367393,0.0408477,0.00937897,0.00931778,0.0114345,
0.0367393,0.0408477,0.00937897,0.00931778,0.0114345,
0.0367393,0.0408477,0.00937897,0.00931778,0.0114345,
0.0367393,0.0408477,0.00937897,0.00931778,0.0114345,
0.0367393,0.0408477,0.00937897,0.00931778,0.0114345,
0.0367393,0.0408477,0.00937897,0.00931778,0.0114345,
0.0371399,0.0430905,0.0105586,0.00971475,0.0116485,
0.0371399,0.0430905,0.0105586,0.00971475,0.0116485,
0.0371399,0.0430905,0.0105586,0.00971475,0.0116485,
0.0371399,0.0430905,0.0105586,0.00971475,0.0116485,
0.0371399,0.0430905,0.0105586,0.00971475,0.0116485,
0.0371399,0.0430905,0.0105586,0.00971475,0.0116485,
0.0371399,0.0430905,0.0105586,0.00971475,0.0116485,
0.0371399,0.0430905,0.0105586,0.00971475,0.0116485,
0.0371399,0.0430905,0.0105586,0.00971475,0.0116485,
0.0371399,0.0430905,0.0105586,0.00971475,0.0116485,
0.0371399,0.0430905,0.0105586,0.00971475,0.0116485,
0.0371399,0.0430905,0.0105586,0.00971475,0.0116485,
0.0371399,0.0430905,0.0105586,0.00971475,0.0116485,
0.0371399,0.0430905,0.0105586,0.00971475,0.0116485,
0.0371399,0.0430905,0.0105586,0.00971475,0.0116485,
0.0352549,0.0416122,0.0111577,0.00980172,0.0116141,
0.0352549,0.0416122,0.0111577,0.00980172,0.0116141,
0.0352549,0.0416122,0.0111577,0.00980172,0.0116141,
0.0352549,0.0416122,0.0111577,0.00980172,0.0116141,
0.0352549,0.0416122,0.0111577,0.00980172,0.0116141,
0.0352549,0.0416122,0.0111577,0.00980172,0.0116141,
0.0352549,0.0416122,0.0111577,0.00980172,0.0116141,
0.0352549,0.0416122,0.0111577,0.00980172,0.0116141,
0.0352549,0.0416122,0.0111577,0.00980172,0.0116141,
0.0352549,0.0416122,0.0111577,0.00980172,0.0116141,
0.0352549,0.0416122,0.0111577,0.00980172,0.0116141,
0.0352549,0.0416122,0.0111577,0.00980172,0.0116141,
0.0352549,0.0416122,0.0111577,0.00980172,0.0116141,
0.0352549,0.0416122,0.0111577,0.00980172,0.0116141,
0.0317107,0.0374149,0.0109414,0.00959147,0.0111804,
0.0317107,0.0374149,0.0109414,0.00959147,0.0111804,
0.0317107,0.0374149,0.0109414,0.00959147,0.0111804,
0.0317107,0.0374149,0.0109414,0.00959147,0.0111804,
0.0317107,0.0374149,0.0109414,0.00959147,0.0111804,
0.0317107,0.0374149,0.0109414,0.00959147,0.0111804,
0.0317107,0.0374149,0.0109414,0.00959147,0.0111804,
